3675.000000,3150.000000,2450.000000,2004.000000,50.000000
3150.000000,2756.000000,2450.000000,1422.000000,315.000000
3675.000000,3150.000000,2756.000000,2450.000000,367.000000
4410.000000,3675.000000,3150.000000,2756.000000,319.000000
3675.000000,3150.000000,2756.000000,1520.000000,186.000000
3150.000000,2756.000000,1520.000000,1297.000000,380.000000
3150.000000,1520.000000,1297.000000,1225.000000,175.000000
3675.000000,3150.000000,1520.000000,1160.000000,355.000000
4410.000000,3150.000000,1520.000000,1297.000000,302.000000
3150.000000,2450.000000,1520.000000,1297.000000,329.000000
3150.000000,2450.000000,1520.000000,1297.000000,424.000000
3150.000000,2450.000000,1520.000000,1470.000000,329.000000
3150.000000,2450.000000,1696.000000,1470.000000,329.000000
1696.000000,1575.000000,1470.000000,1297.000000,469.000000
1696.000000,1470.000000,1297.000000,1225.000000,459.000000
1696.000000,1470.000000,1378.000000,1297.000000,81.000000
4410.000000,1575.000000,1470.000000,1297.000000,268.000000
4410.000000,1696.000000,1575.000000,1297.000000,306.000000
5512.000000,4410.000000,1696.000000,1297.000000,329.000000
5512.000000,4410.000000,1696.000000,1470.000000,160.000000
5512.000000,4410.000000,3675.000000,1297.000000,275.000000
5512.000000,4410.000000,3675.000000,1470.000000,367.000000
5512.000000,4410.000000,3675.000000,1470.000000,53.000000
5512.000000,3675.000000,3150.000000,1297.000000,62.000000
4410.000000,3150.000000,2450.000000,1297.000000,315.000000
5512.000000,4410.000000,3675.000000,1470.000000,189.000000
5512.000000,4410.000000,3150.000000,1470.000000,361.000000
4410.000000,3150.000000,2450.000000,2004.000000,495.000000
4410.000000,3675.000000,3150.000000,1696.000000,51.000000
5512.000000,3150.000000,2450.000000,2004.000000,361.000000
5512.000000,4410.000000,2450.000000,2004.000000,53.000000
5512.000000,4410.000000,3150.000000,2450.000000,53.000000
5512.000000,4410.000000,3150.000000,1696.000000,55.000000
5512.000000,4410.000000,3150.000000,1575.000000,133.000000
4410.000000,2450.000000,2004.000000,1696.000000,367.000000
4410.000000,3150.000000,2450.000000,2004.000000,352.000000
